Year,State,State.abb,Age,Gender,New_heart_disease_crude_value,New_teeth_removal_value,New_dental_visit_value,New_grocery_stores_value,New_supercenter_value,New_convenience_stores_value,New_fastfood_restaurant_value,New_fullservice_restaurant_value,New_foodinsecurity_value,New_farmersmarket_value
2000,Georgia,GA,75-84,Male,3381,48.62,65.56,281.68,17.12,1511.94,1045.34,1277.65,11.60,71.13
2000,Georgia,GA,55-64,Male,545.4,48.62,65.56,279.42,16.96,1505.28,1020.63,1271.38,11.60,72.19
2000,Georgia,GA,55-64,Female,271,48.62,65.56,279.47,16.96,1505.44,1021.23,1271.53,11.60,72.26
2000,Georgia,GA,85+,Male,8397.4,48.62,65.56,280.13,17.01,1507.39,1028.39,1273.36,11.60,71.97
2000,Georgia,GA,65-74,Female,791.3,48.62,65.56,280.18,17.01,1507.54,1028.81,1273.49,11.60,71.92
2000,Georgia,GA,75-84,Female,2374.9,48.61,65.56,279.96,17,1506.9,1026.71,1272.91,11.60,72
2000,Hawaii,HI,55-64,Female,195.4,48.61,65.56,279.87,17,1506.62,1026.26,1272.68,10.80,72.03
2000,Hawaii,HI,45-54,Male,149.4,48.61,65.56,280.02,17,1507.06,1027.08,1273.05,10.80,72
2000,Hawaii,HI,65-74,Male,994.2,48.61,65.57,280.32,17,1507.91,1027.93,1273.72,10.80,71.97
2000,Hawaii,HI,35-44,Male,52.8,48.61,65.57,280.03,17,1507.09,1027.08,1273.07,10.80,71.99
2000,Hawaii,HI,45-54,Female,68,48.61,65.57,278.92,16.99,1503.96,1024.22,1270.59,10.80,72.08
2000,Hawaii,HI,65-74,Female,454.7,48.6,65.57,279.57,16.99,1505.8,1025.91,1272.05,10.80,72.06
2000,Hawaii,HI,85+,Female,5527.5,48.6,65.57,283.68,17.05,1517.35,1036.37,1281.19,10.80,71.73
2000,Hawaii,HI,55-64,Male,415.7,48.6,65.57,282.53,17.03,1514.11,1033.43,1278.63,10.80,71.71
2000,Hawaii,HI,35-44,Female,23.3,48.6,65.57,267.76,16.85,1472.62,995.89,1245.77,10.80,72.87
2000,Hawaii,HI,75-84,Male,2066.6,48.6,65.58,267.78,16.85,1472.69,995.96,1245.83,10.80,73.24
2000,Hawaii,HI,75-84,Female,1518.9,48.6,65.58,319.47,17.48,1617.87,1127.32,1360.8,10.80,69.32
2000,Hawaii,HI,85+,Male,7359,48.59,65.58,333.4,17.65,1656.96,1162.7,1391.76,10.80,66.95
2000,Idaho,ID,55-64,Female,135.7,48.59,65.58,157.33,15.5,1162.49,715.27,1000.17,13.00,80.24
2000,Idaho,ID,35-44,Female,22.9,48.59,65.58,60.32,14.31,890.01,468.72,784.39,13.00,107.16
2000,Idaho,ID,45-54,Female,42.6,48.59,65.58,663.22,21.69,2583.28,2000.86,2125.33,13.00,125.6
2000,Idaho,ID,45-54,Male,109.6,48.59,65.58,1852.12,36.26,5922.34,5022.2,4769.6,13.00,126.03
2000,Idaho,ID,75-84,Female,1843.7,48.59,65.58,2649.27,46.02,8161.17,7048,6542.58,13.00,121.29
2000,Idaho,ID,55-64,Male,363,48.58,65.59,2657.61,46.13,8184.58,7069.18,6561.12,13.00,120.8
2000,Idaho,ID,85+,Male,7624.1,48.58,65.59,2450.44,43.59,7602.75,6542.72,6100.36,13.00,122.1
2000,Idaho,ID,65-74,Female,548.6,48.58,65.59,2431.98,43.36,7550.89,6495.79,6059.29,13.00,122.35
2000,Idaho,ID,35-44,Male,39.1,48.58,65.59,2489.37,44.07,7712.1,6641.66,6186.95,13.00,122
2000,Idaho,ID,65-74,Male,927.4,48.58,65.59,2499.2,44.19,7739.68,6666.62,6208.8,13.00,121.9
2000,Idaho,ID,85+,Female,7071.9,48.57,65.59,2483.74,44,7696.28,6627.35,6174.43,13.00,121.99
2000,Idaho,ID,75-84,Male,2601.4,48.57,65.59,2479.65,43.95,7684.77,6616.94,6165.32,13.00,122.03
2000,Illinois,IL,45-54,Male,187.7,48.57,65.6,2483.69,44,7696.12,6627.21,6174.3,9.20,122.01
2000,Illinois,IL,85+,Female,7858.6,48.57,65.6,2485.28,44.02,7700.6,6631.25,6177.85,9.20,121.98
2000,Illinois,IL,75-84,Male,3030.2,48.57,65.6,2484.24,44,7697.67,6628.6,6175.52,9.20,121.99
2000,Illinois,IL,35-44,Female,27.4,48.56,65.6,2483.42,43.99,7695.36,6626.56,6173.72,9.20,122.03
2000,Illinois,IL,35-44,Male,55.1,48.56,65.6,2483.71,44,7696.17,6627.28,6174.36,9.20,122.04
2000,Illinois,IL,45-54,Female,73.4,48.56,65.6,2484.91,44,7699.58,6630.22,6176.98,9.20,121.91
2000,Illinois,IL,65-74,Male,1128.2,48.56,65.61,2484.99,44,7699.8,6630.4,6177.14,9.20,121.86
2000,Illinois,IL,75-84,Female,2045.1,48.56,65.61,2481.36,43.99,7689.51,6621.59,6169.27,9.20,122.26
2000,Illinois,IL,65-74,Female,662.7,48.55,65.61,2479.95,43.98,7685.5,6618.16,6166.2,9.20,122.57
2000,Illinois,IL,55-64,Female,212.1,48.55,65.61,2491.97,44.03,7719.61,6647.35,6192.3,9.20,121.25
2000,Illinois,IL,55-64,Male,457,48.55,65.61,2500.28,44.07,7743.19,6667.53,6210.34,9.20,119.79
2000,Illinois,IL,85+,Male,8710,48.55,65.61,2461.11,43.91,7632.04,6572.41,6125.3,9.20,123.92
2000,Indiana,IN,55-64,Male,475.1,48.55,65.61,2420.86,43.74,7517.83,6474.67,6037.93,8.50,130.29
2000,Indiana,IN,45-54,Male,183.4,48.54,65.62,2544.34,44.25,7868.23,6774.53,6306,8.50,117.89
2000,Indiana,IN,75-84,Female,2212.2,48.54,65.62,2721.75,44.97,8371.66,7205.34,6691.12,8.50,78.95
2000,Indiana,IN,75-84,Male,3235.4,48.54,65.62,2346.75,43.44,7307.52,6294.7,5877.04,8.50,43.83
2000,Indiana,IN,65-74,Male,1211.7,48.54,65.62,1221.84,38.85,4115.35,3563,3434.98,8.50,37.26
2000,Indiana,IN,85+,Male,9344.4,48.53,65.62,230.49,34.81,1302.18,1155.63,1282.86,8.50,44.66
2000,Indiana,IN,45-54,Female,72.7,48.53,65.62,59.34,34.11,816.5,740.01,911.31,8.50,47.17
2000,Indiana,IN,65-74,Female,753.6,48.53,65.63,272.77,34.98,1422.16,1258.3,1374.65,8.50,45.29
2000,Indiana,IN,35-44,Female,22.8,48.53,65.63,339.67,35.25,1612.01,1420.76,1519.89,8.50,44.4
2000,Indiana,IN,35-44,Male,56,48.53,65.63,285.01,35.03,1456.88,1288.01,1401.21,8.50,44.86
2000,Indiana,IN,55-64,Female,229.1,48.52,65.63,260.99,34.93,1388.74,1229.71,1349.08,8.50,45.16
2000,Indiana,IN,85+,Female,8067,48.52,65.63,274.45,34.99,1426.93,1262.38,1378.29,8.50,45.06
2000,Iowa,IA,35-44,Male,45.4,48.52,65.63,282.63,35.02,1450.1,1282.18,1396.04,7.60,44.95
2000,Iowa,IA,75-84,Male,2893,48.52,65.64,279.48,35.01,1441.17,1274.54,1389.21,7.60,44.97
2000,Iowa,IA,35-44,Female,22.5,48.51,65.64,276.61,34.99,1433.17,1267.81,1383.01,7.60,45.04
2000,Iowa,IA,85+,Male,8357,48.51,65.64,277.23,35,1434.96,1269.38,1384.36,7.60,45.06
2000,Iowa,IA,65-74,Female,529.7,48.51,65.64,278.91,35.01,1439.22,1272.62,1387.89,7.60,44.91
2000,Iowa,IA,75-84,Female,1793.3,48.51,65.64,279.24,35.01,1439.89,1272.99,1388.54,7.60,44.78
2000,Iowa,IA,55-64,Female,162.5,48.5,65.65,276.12,34.99,1432.74,1268.18,1382.18,7.60,45.23
2000,Iowa,IA,85+,Female,7701.8,48.5,65.65,273.72,34.97,1427.35,1264.67,1377.31,7.60,45.81
2000,Iowa,IA,45-54,Female,56.4,48.5,65.65,283.02,35.04,1448.3,1278.38,1396.19,7.60,44.45
2000,Iowa,IA,45-54,Male,148.8,48.5,65.65,294.16,35.12,1473.36,1294.73,1418.79,7.60,42
2000,Iowa,IA,55-64,Male,397.2,48.5,65.65,265.58,34.9,1409.06,1252.77,1360.8,7.60,45.96
2000,Iowa,IA,65-74,Male,1033.3,48.49,65.65,217.97,34.54,1301.96,1182.88,1264.2,7.60,55.83
2000,Kansas,KS,35-44,Female,20.5,48.49,65.66,302.42,35.19,1491.94,1306.85,1435.55,11.30,45
2000,Kansas,KS,85+,Male,8513.6,48.49,65.66,495.78,36.68,1926.92,1590.67,1827.87,11.30,6.84
2000,Kansas,KS,35-44,Male,47.5,48.49,65.66,260.61,34.87,1397.88,1245.47,1350.72,11.30,33.63
2000,Kansas,KS,85+,Female,7871.8,48.48,65.66,183.67,29.06,1224.79,137.98,1194.6,11.30,206.34
2000,Kansas,KS,55-64,Female,180.3,48.48,65.66,106.73,33.68,1051.7,1019.6,1038.49,11.30,408.13
2000,Kansas,KS,65-74,Female,626.3,48.48,65.67,3605.93,60.62,8923.66,6155.94,8138.34,11.30,479.26
2000,Kansas,KS,45-54,Female,51.6,48.48,65.67,7583.08,91.23,17870.85,11993.86,16207.95,11.30,448.97
2000,Kansas,KS,55-64,Male,387.5,48.47,65.67,8913.15,101.47,20863.03,13946.22,18906.65,11.30,425.87
2000,Kansas,KS,75-84,Female,1881.7,48.47,65.67,8287.59,96.65,19455.75,13027.99,17637.4,11.30,432.59
2000,Kansas,KS,75-84,Male,2834,48.47,65.67,7849.98,93.28,18471.28,12385.63,16749.49,11.30,439.84
2000,Kansas,KS,45-54,Male,141.8,48.47,65.68,7991.73,94.37,18790.17,12593.71,17037.1,11.30,438.51
2000,Kansas,KS,65-74,Male,985.6,48.46,65.68,8130.46,95.44,19102.27,12797.34,17318.59,11.30,436.3
2000,Kentucky,KY,75-84,Male,3376.8,48.46,65.68,8101.26,95.22,19036.56,12754.47,17259.33,10.10,436.51
2000,Kentucky,KY,65-74,Male,1346.1,48.46,65.68,8058.71,94.89,18940.87,12692.04,17173.02,10.10,437.17
2000,Kentucky,KY,85+,Female,8581.8,48.46,65.68,8063.66,94.93,18952.02,12699.32,17183.08,10.10,437.16
2000,Kentucky,KY,45-54,Male,200.8,48.45,65.69,8076.45,95.03,18980.73,12718.03,17208.97,10.10,436.96
2000,Kentucky,KY,65-74,Female,799.9,48.45,65.69,8076.17,95.02,18980.02,12717.54,17208.33,10.10,436.91
2000,Kentucky,KY,75-84,Female,2316.3,48.45,65.69,8072.02,94.99,18970.91,12711.68,17200.11,10.10,437.03
2000,Kentucky,KY,35-44,Female,32,48.44,65.69,8071.18,94.99,18969.32,12710.76,17198.66,10.10,437.17
2000,Kentucky,KY,55-64,Female,261.1,48.44,65.69,8073.69,95,18974.31,12713.76,17203.19,10.10,436.98
2000,Kentucky,KY,85+,Male,9512.3,48.44,65.7,8076.67,95,18979.76,12716.81,17208.18,10.10,436.44
2000,Kentucky,KY,55-64,Male,529.6,48.44,65.7,8072.13,95,18971.42,12712.12,17200.55,10.10,436.92
2000,Kentucky,KY,35-44,Male,72.4,48.43,65.7,8060.7,95.02,18950.71,12700.59,17181.6,10.10,438.93
2000,Kentucky,KY,45-54,Female,92.9,48.43,65.7,8072.22,95,18971.58,12712.21,17200.7,10.10,437.85
2000,Louisiana,LA,35-44,Male,72.3,48.43,65.7,8115.88,94.95,19050.59,12756.13,17273.03,13.20,430.46
2000,Louisiana,LA,35-44,Female,37.2,48.43,65.71,8088.36,94.98,19000.79,12728.45,17227.44,13.20,432.17
2000,Louisiana,LA,55-64,Male,595.7,48.42,65.71,7926.29,95.19,18707.55,12565.44,16958.99,13.20,458.62
2000,Louisiana,LA,45-54,Male,216,48.42,65.71,7977.68,95.12,18800.54,12617.13,17044.12,13.20,459.82
2000,Louisiana,LA,85+,Male,8316,48.42,65.71,8562.36,94.37,19858.42,13205.2,18012.58,13.20,359.99
2000,Louisiana,LA,45-54,Female,123.6,48.41,65.71,8541.35,94.4,19820.39,13184.05,17977.76,13.20,205.31
2000,Louisiana,LA,55-64,Female,299.1,48.41,65.72,6293.71,97.29,15753.7,10923.42,14254.81,13.20,123.22
2000,Louisiana,LA,65-74,Female,768.4,48.41,65.72,2935.23,101.6,9677.14,7545.52,8691.87,13.20,134.04
2000,Louisiana,LA,65-74,Male,1317.3,48.41,65.72,1228.25,103.8,6588.68,5828.67,5864.46,13.20,157.64
2000,Louisiana,LA,75-84,Female,2146.8,48.4,65.72,1500.43,103.45,7081.13,6102.42,6315.28,13.20,156.39
2000,Louisiana,LA,85+,Female,7786,48.4,65.72,1998.52,102.81,7982.33,6603.39,7140.31,13.20,149.52
2000,Louisiana,LA,75-84,Male,3135.5,48.4,65.73,1959.78,102.86,7912.24,6564.42,7076.14,13.20,149.35
2000,Maine,ME,45-54,Male,138.9,48.39,65.73,1813.61,103.04,7647.78,6417.41,6834.04,9.40,151.29
2000,Maine,ME,45-54,Female,47.5,48.39,65.73,1813.36,103.04,7647.34,6417.17,6833.64,9.40,151.49
2000,Maine,ME,35-44,Female,19.3,48.39,65.73,1855.1,102.99,7722.85,6459.14,6902.76,9.40,150.96
2000,Maine,ME,35-44,Male,46.1,48.39,65.74,1858.4,102.99,7728.77,6462.41,6908.19,9.40,150.86
2000,Maine,ME,55-64,Female,154.2,48.38,65.74,1846.82,103,7707.88,6450.83,6889.06,9.40,151
2000,Maine,ME,65-74,Male,997,48.38,65.74,1845.01,103.01,7704.76,6449.16,6886.19,9.40,151.03
2000,Maine,ME,75-84,Female,1963.2,48.38,65.74,1848.08,103,7710.13,6452.06,6891.12,9.40,151
2000,Maine,ME,85+,Male,8280.3,48.37,65.74,1848.65,102.99,7710.6,6452.05,6891.57,9.40,151.04
2000,Maine,ME,85+,Female,7299,48.37,65.75,1848.01,103,7709.89,6451.88,6890.91,9.40,151.03
2000,Maine,ME,65-74,Female,535.9,48.37,65.75,1848.55,103.05,7712.97,6454.62,6893.62,9.40,150.84
2000,Maine,ME,55-64,Male,366.6,48.37,65.75,1848.35,103.02,7711.62,6453.38,6892.43,9.40,150.86
2000,Maine,ME,75-84,Male,2886,48.36,65.75,1845.4,102.84,7698.59,6442.37,6880.89,9.40,151.52
2000,Maryland,MD,35-44,Female,31.8,48.36,65.76,1845.91,102.87,7700.92,6444.35,6882.95,8.80,151.65
2000,Maryland,MD,55-64,Female,217,48.36,65.76,1856.77,103.52,7747.91,6483.91,6924.61,8.80,149.35
2000,Maryland,MD,35-44,Male,55.2,48.35,65.76,1857.77,103.58,7752.22,6487.53,6928.43,8.80,148.29
2000,Maryland,MD,55-64,Male,433.7,48.35,65.76,1820,101.33,7589.08,6350.26,6783.8,8.80,155.97
2000,Maryland,MD,75-84,Female,2065.2,48.35,65.77,1806.26,100.51,7529.73,6300.32,6731.18,8.80,161.81
2000,Maryland,MD,45-54,Male,167.9,48.34,65.77,1933.71,108.12,8080.17,6763.46,7219.16,8.80,136.37
2000,Maryland,MD,85+,Female,8103,48.34,65.77,2017.01,113.1,8439.9,7066.13,7538.08,8.80,80.8
2000,Maryland,MD,45-54,Female,83.7,48.34,65.77,1587.81,87.45,6586.31,5506.54,5894.82,8.80,40.45
2000,Maryland,MD,75-84,Male,2871.8,48.33,65.77,697.63,34.27,2741.96,2271.93,2486.69,8.80,38.13
2000,Maryland,MD,65-74,Male,1147.3,48.33,65.78,76.22,34.27,58.31,13.93,107.56,8.80,48.16
2000,Maryland,MD,65-74,Female,685.3,48.33,65.78,54.96,20.34,353.65,262.42,26.15,8.80,49.61
2000,Maryland,MD,85+,Male,8401.9,48.33,65.78,212.99,20.34,648.98,510.91,631.2,8.80,46.89
2000,Massachusetts,MA,55-64,Female,149.6,48.32,65.78,231.39,6.41,728.42,577.75,701.63,6.70,46.25
2000,Massachusetts,MA,75-84,Male,2597,48.32,65.79,188.03,3.82,541.17,420.21,535.63,6.70,46.97
2000,Massachusetts,MA,65-74,Male,971.1,48.32,65.79,179.32,3.3,503.57,388.58,502.28,6.70,47.21
2000,Massachusetts,MA,85+,Female,7036.1,48.31,65.79,190.85,3.99,553.35,430.46,546.43,6.70,47.03
2000,Massachusetts,MA,75-84,Female,1756.9,48.31,65.79,194.24,4.19,568,442.72,559.43,6.70,46.96
2000,Massachusetts,MA,55-64,Male,338,48.31,65.8,191.31,4.02,555.36,432.12,548.21,6.70,47
2000,Massachusetts,MA,65-74,Female,496.8,48.3,65.8,190.32,3.96,551.03,428.72,544.31,6.70,46.97
2000,Massachusetts,MA,35-44,Male,41,48.3,65.8,190.97,4,553.84,431.01,546.82,6.70,46.96
2000,Massachusetts,MA,35-44,Female,14.8,48.3,65.8,190.45,3.96,551.79,428.41,545.25,6.70,47.13
2000,Massachusetts,MA,45-54,Female,44.1,48.29,65.81,190.32,3.95,551.25,428,544.75,6.70,47.19
2000,Massachusetts,MA,85+,Male,7506.1,48.29,65.81,193.53,4.17,564.34,442.08,555.5,6.70,46.58
2000,Massachusetts,MA,45-54,Male,128,48.29,65.81,194.3,4.22,567.48,445.39,558.11,6.70,46.21
2000,Michigan,MI,65-74,Male,1219.5,48.28,65.81,182.89,3.46,520.83,395.64,519.66,8.10,48.23
2000,Michigan,MI,65-74,Female,709.1,48.28,65.82,177.21,3.08,497.56,370.85,500.47,8.10,50.1
2000,Michigan,MI,45-54,Female,75.5,48.28,65.82,215.29,5.63,653.4,536.92,628.95,8.10,43.67
2000,Michigan,MI,35-44,Male,54.7,48.27,65.82,245.8,7.67,778.3,670.01,731.93,8.10,35.25
2000,Michigan,MI,75-84,Male,3148,48.27,65.82,122.91,10.68,275.32,134.05,317.24,8.10,55.03
2000,Michigan,MI,85+,Female,8626.5,48.27,65.83,244.62,45.82,773.48,664.87,727.96,8.10,111.14
2000,Michigan,MI,55-64,Male,476.9,48.26,65.83,366.34,15.74,1271.65,1195.68,1138.68,8.10,159.16
2000,Michigan,MI,45-54,Male,186.6,48.26,65.83,1385.68,83.97,5443.81,5641.31,4578.5,8.10,166.61
2000,Michigan,MI,35-44,Female,28.6,48.26,65.83,2223.64,140.06,8873.6,9295.89,7406.26,8.10,156
2000,Michigan,MI,75-84,Female,2301.2,48.25,65.84,2333.19,147.4,9321.99,9773.67,7775.94,8.10,152.99
2000,Michigan,MI,85+,Male,9185.3,48.25,65.84,2141.85,134.59,8538.84,8939.19,7130.25,8.10,155.73
2000,Michigan,MI,55-64,Female,234.1,48.25,65.84,2094.96,131.45,8346.92,8734.69,6972.03,8.10,156.84
2000,Minnesota,MN,75-84,Female,1482.9,48.24,65.84,2145.12,134.81,8552.23,8953.46,7141.3,7.10,156.15
2000,Minnesota,MN,55-64,Female,114.6,48.24,65.85,2162.84,135.99,8624.75,9030.73,7201.09,7.10,155.77
2000,Minnesota,MN,85+,Female,6170.4,48.24,65.85,2150.16,135.14,8572.84,8975.42,7158.28,7.10,155.94
2000,Minnesota,MN,55-64,Male,290.2,48.23,65.85,2143.93,134.73,8547.35,8948.26,7137.28,7.10,156.06
2000,Minnesota,MN,65-74,Female,429.1,48.23,65.86,2147.01,134.93,8559.94,8961.67,7147.65,7.10,156.03
2000,Minnesota,MN,35-44,Female,14.9,48.23,65.86,2149.12,135.07,8568.58,8970.89,7154.77,7.10,155.97
2000,Minnesota,MN,35-44,Male,31.3,48.22,65.86,2148.42,135.03,8565.72,8967.84,7152.42,7.10,155.98
2000,Minnesota,MN,45-54,Female,36.5,48.22,65.86,2147.59,134.97,8562.34,8964.21,7149.65,7.10,156.03
2000,Minnesota,MN,75-84,Male,2475.8,48.22,65.87,2147.68,134.98,8562.71,8964.59,7149.95,7.10,156.07
2000,Minnesota,MN,65-74,Male,849.6,48.21,65.87,2148.46,135.03,8565.86,8968.06,7152.5,7.10,155.91
2000,Minnesota,MN,85+,Male,6985.4,48.21,65.87,2148.8,135.04,8567.23,8969.59,7153.59,7.10,155.75
2000,Minnesota,MN,45-54,Male,101.6,48.2,65.87,2146.85,134.94,8559.35,8960.82,7147.27,7.10,156.22
2000,Mississippi,MS,55-64,Male,693.8,48.2,65.88,2145.04,134.84,8552.03,8952.68,7141.41,13.10,156.94
2000,Mississippi,MS,35-44,Female,54.4,48.2,65.88,2151.05,135.17,8576.35,8979.74,7160.89,13.10,155.54
2000,Mississippi,MS,75-84,Female,2627.8,48.19,65.88,2159.17,135.62,8609.13,9016.22,7187.15,13.10,152.59
2000,Mississippi,MS,65-74,Female,861,48.19,65.88,2140.85,134.6,8535.12,8933.86,7127.87,13.10,156.54
2000,Mississippi,MS,45-54,Female,141.4,48.19,65.89,2106.85,132.72,8397.68,8780.9,7017.78,13.10,168.16
2000,Mississippi,MS,85+,Male,8489.7,48.18,65.89,2159.99,135.67,8612.47,9019.94,7189.82,13.10,157.84
2000,Mississippi,MS,35-44,Male,104.1,48.18,65.89,2296.1,143.22,9162.57,9632.15,7630.43,13.10,102.65
2000,Mississippi,MS,85+,Female,9031.9,48.18,65.9,2151.84,135.21,8579.52,8983.27,7163.43,13.10,41.46
2000,Mississippi,MS,55-64,Female,356.7,48.17,65.9,1476.71,97.76,5850.9,5946.58,4977.91,13.10,21.98
2000,Mississippi,MS,65-74,Male,1578.6,48.17,65.9,759.9,57.99,2953.84,2722.43,2657.48,13.10,31.98
2000,Mississippi,MS,45-54,Male,265.3,48.17,65.9,551.84,46.45,2112.93,1786.58,1983.95,13.10,38.48
2000,Mississippi,MS,75-84,Male,3616.6,48.16,65.91,676.71,53.38,2617.64,2348.27,2388.2,13.10,36.18
2000,Missouri,MO,35-44,Male,57.4,48.16,65.91,747.64,57.31,2904.29,2667.29,2617.79,8.60,34.1
2000,Missouri,MO,75-84,Female,2225.8,48.15,65.91,718.13,55.67,2785.02,2534.55,2522.26,8.60,34.58
2000,Missouri,MO,55-64,Male,465.3,48.15,65.91,695.05,54.39,2691.76,2430.76,2447.56,8.60,35.23
2000,Missouri,MO,45-54,Male,186,48.15,65.92,701.56,54.75,2718.06,2460.04,2468.63,8.60,35.14
2000,Missouri,MO,75-84,Male,3194.6,48.14,65.92,708.79,55.16,2747.27,2492.54,2492.03,8.60,34.94
2000,Missouri,MO,45-54,Female,77.6,48.14,65.92,707.51,55.08,2742.12,2486.79,2487.9,8.60,34.95
2000,Missouri,MO,35-44,Female,28.1,48.14,65.93,705.32,54.96,2733.22,2476.93,2480.77,8.60,35.01
2000,Missouri,MO,85+,Male,9408.8,48.13,65.93,705.51,54.97,2733.96,2477.79,2481.37,8.60,35.02
2000,Missouri,MO,65-74,Female,712.1,48.13,65.93,706.16,55.01,2736.72,2480.73,2483.57,8.60,34.99
2000,Missouri,MO,55-64,Female,239.3,48.12,65.93,706.16,55.02,2736.86,2480.75,2483.67,8.60,34.96
2000,Missouri,MO,85+,Female,8524.6,48.12,65.94,705.96,54.99,2735.66,2479.8,2482.74,8.60,35.01
2000,Missouri,MO,65-74,Male,1241.5,48.12,65.94,705.93,54.96,2734.88,2479.56,2482.19,8.60,35.13
2000,Montana,MT,45-54,Female,43.6,48.11,65.94,706.02,55.02,2736.46,2480.14,2483.33,13.20,35
2000,Montana,MT,55-64,Female,156,48.11,65.95,706.1,55.13,2739.46,2480.91,2485.46,13.20,34.55
2000,Montana,MT,65-74,Female,532.7,48.11,65.95,705.99,54.98,2735.52,2479.88,2482.66,13.20,34.86
2000,Montana,MT,35-44,Male,34.3,48.1,65.95,705.67,54.53,2723.87,2476.95,2474.37,13.20,36.56
2000,Montana,MT,75-84,Male,2763,48.1,65.96,705.95,54.92,2733.98,2479.5,2481.57,13.20,35.92
2000,Montana,MT,85+,Female,6245.8,48.09,65.96,707.13,56.65,2778.15,2490.54,2512.97,13.20,29.76
2000,Montana,MT,85+,Male,7619.8,48.09,65.96,706.52,55.76,2755.29,2484.82,2496.71,13.20,30.32
2000,Montana,MT,45-54,Male,137.2,48.09,65.96,702.18,49.4,2592.95,2444.26,2381.3,13.20,54.3
2000,Montana,MT,65-74,Male,931.2,48.08,65.97,703.13,50.79,2628.4,2453.12,2406.5,13.20,89.28
2000,Montana,MT,75-84,Female,1679.5,48.08,65.97,720.51,76.29,3279.47,2615.79,2869.39,13.20,106.56
2000,Montana,MT,35-44,Female,1701.5,48.08,65.97,744.58,111.58,4180.61,2840.94,3510.09,13.20,103.48
2000,Montana,MT,55-64,Male,390.2,48.07,65.98,755.67,127.84,4595.71,2944.65,3805.22,13.20,98.39
2000,Nebraska,NE,45-54,Male,123.4,48.07,65.98,753.17,124.19,4502.36,2921.33,3738.84,9.90,98.87
2000,Nebraska,NE,85+,Female,7203.5,48.06,65.98,749.83,119.29,4377.3,2890.08,3649.93,9.90,100.37
2000,Nebraska,NE,35-44,Male,36.9,48.06,65.98,750.28,119.94,4394.04,2894.27,3661.83,9.90,100.35
2000,Nebraska,NE,75-84,Female,1742,48.06,65.99,751.28,121.41,4431.42,2903.6,3688.4,9.90,99.92
2000,Nebraska,NE,45-54,Female,44.2,48.05,65.99,751.22,121.34,4429.54,2903.12,3687.07,9.90,99.89
2000,Nebraska,NE,75-84,Male,2611.9,48.05,65.99,750.94,120.91,4418.7,2900.44,3679.37,9.90,100.01
2000,Nebraska,NE,35-44,Female,26.7,48.04,66,750.95,120.9,4418.44,2900.4,3679.19,9.90,100.03
2000,Nebraska,NE,65-74,Male,944.1,48.04,66,751,121.02,4421.42,2901.08,3681.29,9.90,100
2000,Nebraska,NE,85+,Male,8627.9,48.04,66,750.95,121.03,4421.56,2900.98,3681.35,9.90,100
2000,Nebraska,NE,55-64,Male,296.9,48.03,66.01,751.02,121,4421,2901.05,3681.02,9.90,100
2000,Nebraska,NE,65-74,Female,509.3,48.03,66.01,751.24,120.99,4421.56,2901.71,3681.57,9.90,99.97
2000,Nebraska,NE,55-64,Female,154.5,48.02,66.01,751,121,4421,2901.01,3681,9.90,99.99
2000,Nevada,NV,55-64,Female,227.2,48.02,66.01,750.12,121.01,4418.31,2898.3,3678.46,10.10,100.1
2000,Nevada,NV,65-74,Female,612.5,48.02,66.02,750.73,121,4420.17,2900.18,3680.22,10.10,100.08
2000,Nevada,NV,75-84,Male,2737.6,48.01,66.02,754.04,120.96,4430.45,2910.32,3689.87,10.10,99.66
2000,Nevada,NV,65-74,Male,1215.4,48.01,66.02,752.8,120.98,4426.62,2906.54,3686.28,10.10,99.64
2000,Nevada,NV,55-64,Male,522.1,48,66.03,740.81,121.13,4389.25,2869.72,3651.21,10.10,101.1
2000,Nevada,NV,35-44,Male,55.5,48,66.03,741.87,121.12,4392.53,2872.95,3654.28,10.10,101.56
2000,Nevada,NV,45-54,Female,78.7,48,66.03,784.18,120.57,4524.43,3002.89,3778.05,10.10,96.62
2000,Nevada,NV,45-54,Male,190.9,47.99,66.04,791.96,120.47,4548.68,3026.78,3800.81,10.10,93.64
2000,Nevada,NV,85+,Female,7254.3,47.99,66.04,646.59,122.36,4095.5,2580.35,3375.57,10.10,110.39
2000,Nevada,NV,85+,Male,6980.9,47.98,66.04,579.69,123.23,3886.96,2374.93,3179.9,10.10,144.3
2000,Nevada,NV,75-84,Female,2015.1,47.98,66.05,1085.36,116.64,5463.35,3927.8,4659.06,10.10,167.53
2000,Nevada,NV,35-44,Female,27.9,47.98,66.05,2039,104.2,8436.24,6856.33,7448.57,10.10,168.08
2000,New Hampshire,NH,85+,Female,8048.9,47.97,66.05,2654.65,96.17,10355.48,8746.94,9249.43,6.50,162.11
2000,New Hampshire,NH,55-64,Female,117.6,47.97,66.06,2647.28,96.26,10332.5,8724.3,9227.87,6.50,161.49
2000,New Hampshire,NH,85+,Male,8873,47.96,66.06,2484.23,98.39,9824.18,8223.57,8750.91,6.50,163.13
2000,New Hampshire,NH,65-74,Female,474.1,47.96,66.06,2473.71,98.53,9791.38,8191.26,8720.13,6.50,163.44
2000,New Hampshire,NH,75-84,Male,2680.3,47.96,66.06,2519.28,97.93,9933.45,8331.2,8853.43,6.50,163
